PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_NAME;REQUIREMENTS_ATTRIBUTES_WELLARCHITECTEDQUESTIONID;REQUIREMENTS_ATTRIBUTES_WELLARCHITECTEDPRACTICEID;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_LEVELOFRISK;REQUIREMENTS_ATTRIBUTES_ASSESSMENTMETHOD;REQUIREMENTS_ATTRIBUTES_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IMPLEMENTATIONGUIDANCEURL;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-rds-sg (sg-006ae0081cf30c3e9) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-006ae0081cf30c3e9;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-006ae0081cf30c3e9;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-internal-alb-sg (sg-0653f28f6b0f62748) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0653f28f6b0f62748;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-0653f28f6b0f62748;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-lambda-sg (sg-0e8509aecc16bd4f3) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0e8509aecc16bd4f3;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-0e8509aecc16bd4f3;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-ecs-sg (sg-0ca66a9ced5c81a3a) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0ca66a9ced5c81a3a;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-0ca66a9ced5c81a3a;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-ecs-api-sg (sg-070079d9fd616513f) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-070079d9fd616513f;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-070079d9fd616513f;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group cloudshell-elasticache-ftale-hex4-valkey-cache (sg-0783bacac25e29295) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0783bacac25e29295;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-0783bacac25e29295;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-windows-rdp-sg (sg-08d5bc383b1311eda) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-08d5bc383b1311eda;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-08d5bc383b1311eda;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-elastic-cache-sg (sg-0adf4bb35d2e20d92) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0adf4bb35d2e20d92;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-0adf4bb35d2e20d92;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-public-alb-sg (sg-033cb6f94c0b56aac) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-033cb6f94c0b56aac;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-033cb6f94c0b56aac;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-vpce-sg (sg-03aa1224a236cb792) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-03aa1224a236cb792;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-03aa1224a236cb792;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-rds-sg (sg-006ae0081cf30c3e9) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-006ae0081cf30c3e9;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-006ae0081cf30c3e9;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-internal-alb-sg (sg-0653f28f6b0f62748) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0653f28f6b0f62748;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-0653f28f6b0f62748;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-lambda-sg (sg-0e8509aecc16bd4f3) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0e8509aecc16bd4f3;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-0e8509aecc16bd4f3;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-ecs-sg (sg-0ca66a9ced5c81a3a) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0ca66a9ced5c81a3a;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-0ca66a9ced5c81a3a;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-ecs-api-sg (sg-070079d9fd616513f) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-070079d9fd616513f;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-070079d9fd616513f;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group cloudshell-elasticache-ftale-hex4-valkey-cache (sg-0783bacac25e29295) does not have Casandra ports 7199, 8888 and 9160 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0783bacac25e29295;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_cassandra_7199_9160_8888;False;sg-0783bacac25e29295;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-windows-rdp-sg (sg-08d5bc383b1311eda) does not have Casandra ports 7199, 8888 and 9160 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-08d5bc383b1311eda;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_cassandra_7199_9160_8888;False;sg-08d5bc383b1311eda;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
aws;Best Practices for AWS Well-Architected Framework Security Pillar. The focus of this framework is the security pillar of the AWS Well-Architected Framework. It provides guidance to help you apply best practices, current recommendations in the design, delivery, and maintenance of secure AWS workloads.;442426872653;us-east-1;2026-04-20 09:06:04.789728;SEC05-BP03;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;SEC05-BP03 Automate network protections;network-protection;sec_network_protection_auto_protect;Infrastructure protection;Protecting networks;Medium;Automated;Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution (https://github.com/awslabs/aws-waf-security-automations) to automatically block requests originating from IP addresses associated with known threat actors.;https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_network_protection_auto_protect.html#implementation-guidance.;PASS;Security group foretale-elastic-cache-sg (sg-0adf4bb35d2e20d92) does not have Casandra ports 7199, 8888 and 9160 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0adf4bb35d2e20d92;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_cassandra_7199_9160_8888;False;sg-0adf4bb35d2e20d92;AWS-Well-Architected-Framework-Security-Pillar;AWS Well-Architected Framework Security Pillar
